Wall time,Step,Value
1717276643.4230807,8009,-2411.89453125
1717276693.4967759,8029,-1848.44970703125
1717276768.8724155,8059,-2198.630615234375
1717276819.0514739,8079,-2748.67626953125
1717276844.0910285,8089,-1622.5445556640625
1717276869.5195596,8099,-2834.253662109375
1717276968.4136066,8139,-3203.5654296875
1717277018.6630394,8159,-2592.139404296875
1717277043.8436718,8169,-2571.3603515625
1717277093.5796173,8189,-1876.1671142578125
1717277168.3449438,8219,-2147.5205078125
1717277269.288737,8259,-2710.912841796875
1717277344.8510041,8289,-2227.143310546875
1717277421.5664988,8319,-2553.07861328125
1717277446.342289,8329,-2902.0537109375
1717277496.2819023,8349,-2275.99365234375
1717277545.9769258,8369,-2775.13134765625
1717277596.0380123,8389,-2915.46484375
1717277722.2141032,8439,-2029.3719482421875
1717277799.8406742,8469,-2468.756103515625
1717277824.631714,8479,-2993.9521484375
1717277849.1638541,8489,-2015.791015625
1717277924.920356,8519,-1982.7550048828125
1717278078.4365778,8579,-2769.78759765625
1717278128.442476,8599,-2690.7041015625
1717278153.709744,8609,-3115.81591796875
1717278179.0692918,8619,-2537.153564453125
1717278229.2473283,8639,-2668.9228515625
1717278329.6497786,8679,-2435.50390625
1717278379.4238365,8699,-2891.195556640625
1717278405.6554708,8709,-2499.5048828125
1717278563.1172242,8749,-2360.952880859375
1717278587.9796352,8759,-2634.63330078125
1717278612.5043807,8769,-2579.8662109375
1717278637.9318225,8779,-2638.33154296875
1717278714.1253211,8809,-2097.630126953125
1717278739.6670344,8819,-2790.79541015625
1717278764.962281,8829,-2195.217529296875
1717278817.1033869,8849,-2599.08642578125
1717278892.6653826,8879,-2747.11474609375
1717278943.4041338,8899,-2984.08447265625
1717278969.3683681,8909,-2665.09716796875
1717279019.5067067,8929,-2933.43212890625
1717279045.352774,8939,-2891.411376953125
1717279120.9890013,8969,-2620.7001953125
1717279195.5261354,8999,-2882.802001953125
1717279220.7864895,9009,-2479.9228515625
1717279396.0804932,9079,-2820.4228515625
1717279423.3916368,9089,-2309.239501953125
1717279448.5177734,9099,-2734.66064453125
1717279474.2594743,9109,-2428.5986328125
1717279524.1532395,9129,-2635.28564453125
1717279548.9971395,9139,-2707.610595703125
1717279599.2453988,9159,-2911.363037109375
1717279625.023256,9169,-2371.60888671875
1717279650.0485559,9179,-2724.116455078125
1717279726.053304,9209,-2738.44482421875
1717279751.0838199,9219,-2768.865234375
1717279776.2273698,9229,-2564.8720703125
1717279801.4523907,9239,-2047.2806396484375
1717279851.814169,9259,-2440.510986328125
1717280002.5192578,9319,-1797.82177734375
1717280028.4179971,9329,-2304.138427734375
1717280103.8822603,9359,-2741.57373046875
1717280280.8244069,9429,-2594.840087890625
1717280355.786503,9459,-2220.594482421875
1717280532.0398593,9529,-2044.7103271484375
1717280556.9909348,9539,-2416.73876953125
1717280581.908111,9549,-2487.287353515625
1717280632.6356778,9569,-2292.31689453125
1717280657.3541412,9579,-2178.2333984375
1717280682.8550744,9589,-2195.923583984375
1717280758.1165996,9619,-2081.001953125
1717280782.8338215,9629,-2799.88623046875
1717280833.5620475,9649,-2501.87548828125
1717280883.506794,9669,-2922.17724609375
1717280907.6966562,9679,-2251.635986328125
1717281062.8657146,9719,-2252.703857421875
1717281088.0264845,9729,-2347.037841796875
1717281187.7555654,9769,-3373.09130859375
1717281212.9269726,9779,-2378.661376953125
1717281238.3275316,9789,-3128.34375
1717281263.1702878,9799,-3088.354248046875
1717281341.1022828,9829,-2737.05419921875
1717281367.4218016,9839,-2354.44677734375
1717281393.4146228,9849,-2403.5234375
1717281468.7041554,9879,-2535.8740234375
1717281493.7460396,9889,-2551.166259765625
1717281696.5080912,9969,-2355.088623046875
1717281796.4301786,10009,-2968.563232421875
1717281846.8653462,10029,-2869.533447265625
1717281897.526965,10049,-2633.43359375
1717281922.7272732,10059,-2542.6259765625
1717281996.9788764,10089,-2260.31787109375
1717282022.3229442,10099,-2362.0087890625
1717282072.4058502,10119,-1955.6138916015625
1717282097.3222458,10129,-2301.704345703125
1717282122.4290032,10139,-2169.304931640625
1717282148.0007896,10149,-2226.80517578125
1717282224.184384,10179,-2014.2916259765625
1717282426.8114793,10259,-2509.2685546875
1717282477.517812,10279,-1921.7410888671875
1717282528.8053088,10299,-2362.673828125
1717282579.2805507,10319,-2651.349365234375
1717282604.4937084,10329,-2216.270751953125
1717282629.4198887,10339,-2593.71728515625
1717282680.7420893,10359,-2901.9619140625
1717282730.9763103,10379,-2455.728759765625
1717282755.916413,10389,-2242.436767578125
1717282780.7897606,10399,-2035.263671875
1717282856.2933385,10429,-2356.51220703125
1717282906.5545344,10449,-1931.9620361328125
1717283084.605073,10519,-2560.15673828125
1717283109.4185762,10529,-2233.9140625
1717283184.2484677,10559,-2600.97998046875
1717283234.741506,10579,-1869.01171875
1717283386.664517,10639,-1896.76611328125
1717283466.027229,10649,-2058.1708984375
1717283516.0299716,10669,-2585.58544921875
1717283566.1581414,10689,-2238.921875
1717283667.123998,10729,-2635.263671875
1717283768.5061064,10769,-2470.700927734375
1717283819.5596411,10789,-2313.349853515625
1717283870.7843363,10809,-2298.2724609375
1717283946.6010754,10839,-1975.3814697265625
1717283971.915831,10849,-2591.746337890625
1717283997.0516636,10859,-2641.14013671875
1717284022.089752,10869,-2534.92041015625
1717284173.6319437,10929,-1996.765869140625
1717284198.4671905,10939,-2139.639892578125
1717284349.7725592,10999,-2183.01806640625
1717284399.4231892,11019,-2112.439453125
1717284449.9666073,11039,-2267.671630859375
1717284474.815985,11049,-2686.994140625
1717284500.2164018,11059,-2129.691162109375
1717284727.1927028,11149,-2933.1142578125
1717284777.5330625,11169,-1933.90576171875
1717284854.5247252,11199,-2348.991455078125
1717284957.2669609,11239,-2172.079833984375
1717285007.2955503,11259,-2315.64990234375
1717285032.650723,11269,-1476.1500244140625
1717285132.7998958,11309,-1902.1392822265625
1717285157.4712968,11319,-2488.6259765625
1717285208.0113351,11339,-1815.6864013671875
1717285233.050213,11349,-2198.811767578125
1717285258.0184119,11359,-2435.612548828125
1717285334.0976412,11389,-2084.661865234375
1717285359.188342,11399,-2473.0009765625
1717285611.5921414,11499,-2119.44873046875
1717285661.8497102,11519,-1830.16162109375
1717285687.7706504,11529,-2013.6085205078125
1717285763.8550026,11559,-1829.3951416015625
